id,parent_id,subject_id,subject_name,name,level,difficulty,source,summary,definition,core_elements,key_terms,formulas,common_mistakes,scope_boundary,prerequisites_desc,params_status,prerequisites,sort,icon,created_at
624,598,3,英语一,第二部分 阅读理解 Part A（传统阅读）,2,1,manual,本章聚焦英语一传统阅读，系统讲解五大题型（主旨大意、细节理解、推理判断、词义猜测、观点态度）及长难句分析与解题策略。核心在于掌握定位原文、排除干扰项、把握作者态度的技巧，并提升对复杂句式的拆解能力。作为分值最高的阅读主体部分，它直接决定英语成绩上限，是考研英语能力训练的核心环节。,,,,,,,,,,1,,2026-09-05T11:42:23.004406
625,624,3,英语一,2.1 题型概述,3,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
626,625,3,英语一,分值与题量,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
627,625,3,英语一,考查目标,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
628,625,3,英语一,选材来源,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
629,625,3,英语一,文章类型,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
630,624,3,英语一,2.2 主旨大意题,3,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
631,630,3,英语一,题型特征,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
632,630,3,英语一,解题方法,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
633,630,3,英语一,常见干扰项,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
634,624,3,英语一,2.3 细节理解题,3,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
635,634,3,英语一,题型特征,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
636,634,3,英语一,定位技巧,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
637,634,3,英语一,同义替换,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
638,634,3,英语一,常见陷阱,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
639,624,3,英语一,2.4 推理判断题,3,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
640,639,3,英语一,题型特征,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
641,639,3,英语一,推理原则,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
642,639,3,英语一,常见干扰项,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
643,624,3,英语一,2.5 词义猜测题,3,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.004406
644,643,3,英语一,题型特征,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
645,643,3,英语一,上下文线索,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
646,643,3,英语一,构词法,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
647,624,3,英语一,2.6 观点态度题,3,1,manual,,,,,,,,,,,5,,2026-09-05T11:42:23.004406
648,647,3,英语一,题型特征,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
649,647,3,英语一,态度词分类,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
650,647,3,英语一,作者态度判断,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
651,624,3,英语一,2.7 长难句分析,3,1,manual,,,,,,,,,,,6,,2026-09-05T11:42:23.004406
652,651,3,英语一,句子主干提取,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
653,651,3,英语一,从句识别,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
654,651,3,英语一,插入语与同位语,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
655,651,3,英语一,倒装与省略,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
656,624,3,英语一,2.8 解题策略,3,1,manual,,,,,,,,,,,7,,2026-09-05T11:42:23.004406
657,656,3,英语一,题干定位法,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
658,656,3,英语一,选项排除法,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
659,656,3,英语一,时间分配,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
660,656,3,英语一,精读与泛读,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
661,598,3,英语一,第三部分 阅读理解 Part B（新题型）,2,1,manual,本部分聚焦考研英语一新题型，涵盖七选五、排序题与小标题匹配三类题型。核心在于把握文章结构与逻辑连贯性，运用关键词复现、指代关系、过渡衔接等技巧快速解题。该部分在阅读中分值较高，是拉开差距的关键环节。掌握各题型命题规律与解题步骤，能有效提升答题效率与准确率，为整体英语成绩奠定重要基础。,,,,,,,,,,2,,2026-09-05T11:42:23.004406
662,661,3,英语一,3.1 题型概述,3,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
663,662,3,英语一,分值与题量,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
664,662,3,英语一,考查目标,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
665,662,3,英语一,三种备选题型,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
666,661,3,英语一,3.2 七选五（完形填句）,3,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
667,666,3,英语一,题型特征,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
668,666,3,英语一,解题步骤,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
669,666,3,英语一,上下文衔接,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
670,666,3,英语一,代词指代,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
671,661,3,英语一,3.3 排序题,3,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
672,671,3,英语一,题型特征,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
673,671,3,英语一,解题步骤,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
674,671,3,英语一,段落逻辑关系,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
675,671,3,英语一,首段判断,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
676,661,3,英语一,3.4 小标题匹配,3,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
677,676,3,英语一,题型特征,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
678,676,3,英语一,解题步骤,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
679,676,3,英语一,主题句识别,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
680,676,3,英语一,关键词匹配,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
681,661,3,英语一,3.5 解题技巧,3,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.004406
682,681,3,英语一,逻辑连接词,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
683,681,3,英语一,词汇复现,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
684,681,3,英语一,时间顺序,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
685,681,3,英语一,排除法,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
686,598,3,英语一,第四部分 阅读理解 Part C（翻译）,2,1,manual,本章聚焦考研英语一阅读理解Part C英译汉题型，系统讲解翻译技巧、从句处理、特殊句式及长难句拆分策略。核心在于掌握“准确理解—通顺表达”的翻译原则，灵活运用词性转换、语序调整、分译合译等方法。该部分直接考查英语综合理解与汉语表达能力，是阅读板块中易得分也易失分的环节，需通过真题训练强化长难句结构分析和语义精准转换。,,,,,,,,,,3,,2026-09-05T11:42:23.004406
687,686,3,英语一,4.1 题型概述,3,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
688,687,3,英语一,分值与题量,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
689,687,3,英语一,考查目标,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
690,687,3,英语一,选材特点,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
691,687,3,英语一,评分标准,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
692,686,3,英语一,4.2 翻译技巧,3,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
693,692,3,英语一,词义选择,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
694,692,3,英语一,词类转换,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
695,692,3,英语一,增词与减词,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
696,692,3,英语一,语序调整,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
697,686,3,英语一,4.3 从句翻译,3,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
698,697,3,英语一,定语从句,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
699,697,3,英语一,名词性从句,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
700,697,3,英语一,状语从句,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
701,686,3,英语一,4.4 特殊句式翻译,3,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
702,701,3,英语一,被动语态,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
703,701,3,英语一,倒装句,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
704,701,3,英语一,强调句,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
705,701,3,英语一,省略句,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
706,686,3,英语一,4.5 长难句翻译,3,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.004406
707,706,3,英语一,句子拆分,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
708,706,3,英语一,信息重组,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
709,706,3,英语一,中文表达优化,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
710,598,3,英语一,第五部分 写作 Part A（小作文）,2,1,manual,本部分聚焦英语一写作Part A小作文，涵盖题型概述、书信、通知、备忘录与报告等应用文写作。核心在于掌握各类文体的格式规范、语域恰当与内容要点完整。学习重点是熟练运用写作模板与技巧，针对不同情境准确选择文体并组织语言。该部分在考试中占10分，是易提分板块，需通过模仿与练习形成稳定写作思路，为Part B大作文奠定基础。,,,,,,,,,,4,,2026-09-05T11:42:23.004406
711,710,3,英语一,5.1 题型概述,3,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
712,711,3,英语一,分值与要求,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
713,711,3,英语一,考查目标,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
714,711,3,英语一,评分标准,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
715,711,3,英语一,字数要求,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
716,710,3,英语一,5.2 书信类,3,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
717,716,3,英语一,建议信,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
718,716,3,英语一,投诉信,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
719,716,3,英语一,邀请信,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
720,716,3,英语一,感谢信,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
721,716,3,英语一,道歉信,4,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.004406
722,716,3,英语一,申请信,4,1,manual,,,,,,,,,,,5,,2026-09-05T11:42:23.004406
723,716,3,英语一,推荐信,4,1,manual,,,,,,,,,,,6,,2026-09-05T11:42:23.004406
724,710,3,英语一,5.3 通知类,3,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
725,724,3,英语一,通知格式,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
726,724,3,英语一,活动通知,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
727,724,3,英语一,招聘通知,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
728,710,3,英语一,5.4 备忘录与报告,3,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
729,728,3,英语一,备忘录格式,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
730,728,3,英语一,报告格式,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
731,710,3,英语一,5.5 写作模板与技巧,3,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.004406
732,731,3,英语一,开头结尾模板,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
733,731,3,英语一,常用句式,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
734,731,3,英语一,段落展开,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
735,731,3,英语一,时间分配,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
736,598,3,英语一,第六部分 写作 Part B（大作文）,2,1,manual,本部分聚焦英语一大作文（图画作文），系统讲解题型特点、图画描述、寓意阐释及评论建议的写作策略，并梳理高频话题与实用模板。学习重点在于掌握“描述—阐释—评论”三段式结构，提升语言准确性与逻辑连贯性。作为写作部分的压轴章节，它直接关系主观题得分，是检验综合语言运用能力的关键环节。通过模板与技巧训练，可有效提升应试效率与写作质量。,,,,,,,,,,5,,2026-09-05T11:42:23.004406
737,736,3,英语一,6.1 题型概述,3,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
738,737,3,英语一,分值与要求,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
739,737,3,英语一,考查目标,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
740,737,3,英语一,评分标准,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
741,737,3,英语一,字数要求,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
742,737,3,英语一,图画作文特点,4,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.004406
743,736,3,英语一,6.2 图画描述,3,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
744,743,3,英语一,画面描述方法,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
745,743,3,英语一,常用动词与形容词,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
746,743,3,英语一,细节描写,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
747,743,3,英语一,引出寓意,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
748,736,3,英语一,6.3 寓意阐释,3,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
749,748,3,英语一,主题提炼,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
750,748,3,英语一,意义分析,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
751,748,3,英语一,因果论证,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
752,748,3,英语一,举例论证,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
753,736,3,英语一,6.4 评论与建议,3,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
754,753,3,英语一,个人观点,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
755,753,3,英语一,社会影响,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
756,753,3,英语一,解决措施,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
757,753,3,英语一,展望未来,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
758,736,3,英语一,6.5 高频话题,3,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.004406
759,758,3,英语一,社会热点,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
760,758,3,英语一,教育文化,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
761,758,3,英语一,环境保护,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
762,758,3,英语一,人生哲理,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
763,758,3,英语一,科技发展,4,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.004406
764,736,3,英语一,6.6 写作模板与技巧,3,1,manual,,,,,,,,,,,5,,2026-09-05T11:42:23.004406
765,764,3,英语一,三段式结构,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
766,764,3,英语一,高级句式,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
767,764,3,英语一,连接词运用,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
768,764,3,英语一,词汇升级,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
769,764,3,英语一,时间分配,4,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.004406
770,598,3,英语一,基础能力模块,2,1,manual,本模块是考研英语一的基础能力训练，涵盖词汇、语法与长难句三大核心。词汇侧重高频词与派生词记忆，语法聚焦长难句中的从句、非谓语及特殊结构，通过拆分与还原法突破理解障碍。该模块为阅读理解、翻译和写作提供必要支撑，是后续题型攻坚的根基，需反复练习以提升语言分析速度与准确性。,,,,,,,,,,6,,2026-09-05T11:42:23.004406
771,770,3,英语一,词汇,3,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
772,771,3,英语一,核心词汇5500,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
773,771,3,英语一,高频词汇,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
774,771,3,英语一,词根词缀,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
775,771,3,英语一,熟词僻义,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
776,771,3,英语一,词汇记忆方法,4,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.004406
777,770,3,英语一,语法,3,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
778,777,3,英语一,句子成分,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
779,777,3,英语一,时态语态,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
780,777,3,英语一,从句系统,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
781,777,3,英语一,非谓语动词,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
782,777,3,英语一,特殊句式,4,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.004406
783,770,3,英语一,长难句,3,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
784,783,3,英语一,主干提取,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
785,783,3,英语一,从句拆解,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
786,783,3,英语一,翻译练习,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
